,id,size,generation,fitness.min,fitness.l_quartile,fitness.median,fitness.u_quartile,fitness.max
1899,300:007,300,49,5.0,9.0,10.0,11.0,13.0
1900,300:008,300,0,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,4.0
1901,300:008,300,1,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,2.0,3.0
1902,300:008,300,2,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,2.0,4.0
1903,300:008,300,3,2.220446049250313e-16,1.0000000000000002,2.0,3.0,4.0
1904,300:008,300,4,2.220446049250313e-16,1.0000000000000002,2.0,2.0,5.0
1905,300:008,300,5,2.220446049250313e-16,1.0000000000000002,2.0,3.0,5.0
1906,300:008,300,6,2.220446049250313e-16,2.0,2.0,3.0,7.0
1907,300:008,300,7,2.220446049250313e-16,1.5,2.0,3.0,7.0
1908,300:008,300,8,2.220446049250313e-16,2.0,3.0,4.0,7.0
1909,300:008,300,9,2.220446049250313e-16,2.0,3.0,4.0,7.0
1910,300:008,300,10,2.220446049250313e-16,2.0,3.0,4.0,7.0
1911,300:008,300,11,2.220446049250313e-16,2.0,3.0,5.0,7.0
1912,300:008,300,12,1.0000000000000002,2.0,4.0,5.0,7.0
1913,300:008,300,13,2.220446049250313e-16,2.0,4.0,5.0,7.0
1914,300:008,300,14,2.0,4.0,5.0,6.0,9.0
1915,300:008,300,15,2.220446049250313e-16,3.0,5.0,6.0,8.0
1916,300:008,300,16,1.0000000000000002,4.0,5.0,6.0,8.0
1917,300:008,300,17,1.0000000000000002,5.0,6.0,7.0,8.0
1918,300:008,300,18,3.0,5.0,6.0,7.0,8.0
1919,300:008,300,19,3.0,5.0,6.0,7.0,8.0
1920,300:008,300,20,3.0,5.0,6.0,7.0,8.0
1921,300:008,300,21,3.0,5.0,6.0,7.0,9.0
1922,300:008,300,22,3.0,6.0,7.0,7.0,9.0
1923,300:008,300,23,3.0,6.0,7.0,7.0,10.0
1924,300:008,300,24,4.0,6.0,7.0,7.0,9.0
1925,300:008,300,25,4.0,6.0,7.0,7.0,9.0
1926,300:008,300,26,4.0,6.0,7.0,7.0,9.0
1927,300:008,300,27,3.0,6.0,7.0,7.0,8.0
1928,300:008,300,28,3.0,6.0,7.0,7.0,8.0
1929,300:008,300,29,3.0,6.0,7.0,7.0,9.0
1930,300:008,300,30,3.0,6.0,7.0,7.0,9.0
1931,300:008,300,31,3.0,6.0,7.0,8.0,9.0
1932,300:008,300,32,3.0,6.0,7.0,8.0,9.0
1933,300:008,300,33,3.0,6.0,7.0,7.0,9.0
1934,300:008,300,34,4.0,6.0,7.0,7.0,9.0
1935,300:008,300,35,3.0,7.0,7.0,8.0,9.0
1936,300:008,300,36,4.0,6.0,7.0,8.0,9.0
1937,300:008,300,37,3.0,7.0,7.0,8.0,9.0
1938,300:008,300,38,3.0,6.5,7.0,8.0,10.0
1939,300:008,300,39,3.0,6.5,7.0,8.0,10.0
1940,300:008,300,40,4.0,7.0,7.0,8.0,11.0
1941,300:008,300,41,4.0,7.0,7.0,8.0,11.0
1942,300:008,300,42,3.0,7.0,7.5,8.0,11.0
1943,300:008,300,43,3.0,7.0,8.0,8.0,11.0
1944,300:008,300,44,3.0,7.0,8.0,9.0,11.0
1945,300:008,300,45,3.0,8.0,8.0,9.0,11.0
1946,300:008,300,46,4.0,7.0,8.0,9.0,11.0
1947,300:008,300,47,5.0,7.0,8.0,9.0,11.0
1948,300:008,300,48,5.0,7.0,8.0,9.0,11.0
1949,300:008,300,49,5.0,7.0,8.0,9.0,11.0
1950,300:009,300,0,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,3.0
1951,300:009,300,1,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,2.0,3.0
1952,300:009,300,2,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,2.0,4.0
1953,300:009,300,3,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,2.0,6.0
1954,300:009,300,4,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,2.0,7.0
1955,300:009,300,5,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,2.0,7.0
1956,300:009,300,6,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,2.0,5.0
1957,300:009,300,7,2.220446049250313e-16,1.0000000000000002,2.0,2.0,7.0
1958,300:009,300,8,2.220446049250313e-16,1.0000000000000002,2.0,3.0,7.0
1959,300:009,300,9,2.220446049250313e-16,1.0000000000000002,2.0,4.0,7.0
1960,300:009,300,10,2.220446049250313e-16,2.5,4.0,5.5,7.0
1961,300:009,300,11,1.0000000000000002,3.5,5.0,6.0,9.0
1962,300:009,300,12,1.0000000000000002,4.0,6.0,7.0,10.0
1963,300:009,300,13,2.0,5.0,6.0,7.0,9.0
1964,300:009,300,14,3.0,5.0,6.0,7.0,11.0
1965,300:009,300,15,3.0,5.0,6.0,7.0,9.0
1966,300:009,300,16,3.0,5.0,6.5,7.0,10.0
1967,300:009,300,17,2.0,6.0,7.0,8.0,11.0
1968,300:009,300,18,1.0000000000000002,6.0,7.0,8.0,11.0
1969,300:009,300,19,3.0,6.0,7.0,8.0,11.0
1970,300:009,300,20,4.0,6.0,7.0,8.0,11.0
1971,300:009,300,21,4.0,6.0,7.0,8.0,12.0
1972,300:009,300,22,3.0,6.0,7.0,8.0,12.0
1973,300:009,300,23,5.0,7.0,8.0,9.0,12.0
1974,300:009,300,24,5.0,7.0,8.0,9.0,11.0
1975,300:009,300,25,4.0,7.0,8.0,9.0,11.0
1976,300:009,300,26,3.0,7.0,8.0,9.0,11.0
1977,300:009,300,27,5.0,7.0,8.0,9.0,11.0
1978,300:009,300,28,5.0,7.0,8.0,9.0,11.0
1979,300:009,300,29,5.0,7.0,8.0,9.0,11.0
1980,300:009,300,30,4.0,7.0,8.0,9.0,11.0
1981,300:009,300,31,4.0,7.0,8.0,9.0,10.0
1982,300:009,300,32,5.0,7.0,8.0,9.0,10.0
1983,300:009,300,33,4.0,8.0,8.0,9.0,12.0
1984,300:009,300,34,5.0,8.0,8.0,9.0,11.0
1985,300:009,300,35,5.0,8.0,8.0,9.0,11.0
1986,300:009,300,36,6.0,8.0,9.0,9.0,11.0
1987,300:009,300,37,5.0,8.0,9.0,9.0,11.0
1988,300:009,300,38,5.0,8.0,9.0,9.0,12.0
1989,300:009,300,39,4.0,8.0,9.0,10.0,12.0
1990,300:009,300,40,6.0,8.0,9.0,10.0,12.0
1991,300:009,300,41,5.0,8.0,9.0,10.0,11.0
1992,300:009,300,42,6.0,8.0,9.0,10.0,12.0
1993,300:009,300,43,5.0,8.0,9.0,10.0,12.0
1994,300:009,300,44,6.0,8.0,9.0,10.0,12.0
1995,300:009,300,45,7.0,9.0,9.5,10.0,12.0
1996,300:009,300,46,5.0,9.0,10.0,10.0,12.0
1997,300:009,300,47,6.0,9.0,10.0,11.0,12.0
1998,300:009,300,48,6.0,9.0,10.0,11.0,12.0
1999,300:009,300,49,6.0,9.0,10.0,11.0,12.0
2000,400:000,400,0,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,2.0
2001,400:000,400,1,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,3.0
2002,400:000,400,2,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,4.0
2003,400:000,400,3,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,2.0,3.0
2004,400:000,400,4,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,2.0,4.0
2005,400:000,400,5,2.220446049250313e-16,1.0000000000000002,2.0,2.0,3.0
2006,400:000,400,6,2.220446049250313e-16,2.0,2.0,2.0,5.0
2007,400:000,400,7,2.220446049250313e-16,2.0,2.0,2.5,5.0
2008,400:000,400,8,2.220446049250313e-16,2.0,2.0,3.0,5.0
2009,400:000,400,9,1.0000000000000002,2.0,2.0,3.0,4.0
2010,400:000,400,10,1.0000000000000002,2.0,2.0,3.0,5.0
2011,400:000,400,11,1.0000000000000002,2.0,3.0,3.0,4.0
2012,400:000,400,12,1.0000000000000002,2.0,2.0,3.0,4.0
2013,400:000,400,13,1.0000000000000002,2.0,3.0,3.0,5.0
2014,400:000,400,14,1.0000000000000002,2.0,3.0,3.0,6.0
2015,400:000,400,15,1.0000000000000002,2.0,3.0,3.0,6.0
2016,400:000,400,16,1.0000000000000002,2.0,3.0,3.0,6.0
2017,400:000,400,17,2.0,2.0,3.0,4.0,6.0
2018,400:000,400,18,1.0000000000000002,2.0,3.0,4.0,6.0
2019,400:000,400,19,1.0000000000000002,2.0,3.0,4.0,7.0
2020,400:000,400,20,2.0,3.0,3.0,4.0,7.0
2021,400:000,400,21,2.0,3.0,3.0,5.0,7.0
2022,400:000,400,22,1.0000000000000002,3.0,4.0,5.0,8.0
2023,400:000,400,23,2.0,3.0,4.0,5.0,8.0
2024,400:000,400,24,1.0000000000000002,3.0,4.0,5.0,8.0
2025,400:000,400,25,1.0000000000000002,3.0,4.0,6.0,8.0
2026,400:000,400,26,2.0,3.0,5.0,6.0,8.0
2027,400:000,400,27,2.0,4.0,5.0,7.0,8.0
2028,400:000,400,28,2.0,4.0,6.0,6.5,9.0
2029,400:000,400,29,2.0,5.0,6.0,7.0,9.0
2030,400:000,400,30,2.0,5.0,6.0,7.0,9.0
2031,400:000,400,31,1.0000000000000002,6.0,7.0,7.5,9.0
2032,400:000,400,32,1.0000000000000002,6.0,7.0,7.5,9.0
2033,400:000,400,33,3.0,6.0,7.0,8.0,9.0
2034,400:000,400,34,4.0,6.0,7.0,8.0,9.0
2035,400:000,400,35,4.0,6.5,7.0,8.0,9.0
2036,400:000,400,36,3.0,6.0,8.0,8.0,10.0
2037,400:000,400,37,4.0,7.0,8.0,9.0,9.0
2038,400:000,400,38,4.0,7.0,8.0,9.0,9.0
2039,400:000,400,39,3.0,7.0,8.0,9.0,9.0
2040,400:000,400,40,3.0,7.0,8.0,9.0,9.0
2041,400:000,400,41,5.0,7.0,8.0,9.0,9.0
2042,400:000,400,42,5.0,8.0,9.0,9.0,9.0
2043,400:000,400,43,3.0,8.0,9.0,9.0,9.0
2044,400:000,400,44,3.0,8.0,9.0,9.0,10.0
2045,400:000,400,45,3.0,8.0,9.0,9.0,9.0
2046,400:000,400,46,5.0,8.0,9.0,9.0,9.0
2047,400:000,400,47,5.0,8.0,9.0,9.0,10.0
2048,400:000,400,48,5.0,8.0,9.0,9.0,10.0
2049,400:000,400,49,5.0,8.0,9.0,9.0,10.0
2050,400:001,400,0,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,3.0
2051,400:001,400,1,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,3.0
2052,400:001,400,2,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,3.0
2053,400:001,400,3,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,2.0,3.0
2054,400:001,400,4,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,2.0,3.0
2055,400:001,400,5,2.220446049250313e-16,1.0000000000000002,2.0,3.0,3.0
2056,400:001,400,6,2.220446049250313e-16,2.0,2.0,3.0,4.0
2057,400:001,400,7,2.220446049250313e-16,2.0,3.0,3.0,4.0
2058,400:001,400,8,1.0000000000000002,2.0,3.0,3.0,5.0
2059,400:001,400,9,2.220446049250313e-16,2.0,3.0,3.0,5.0
2060,400:001,400,10,2.220446049250313e-16,2.0,3.0,3.0,5.0
2061,400:001,400,11,2.220446049250313e-16,2.0,3.0,3.0,5.0
2062,400:001,400,12,2.220446049250313e-16,2.0,3.0,3.0,8.0
2063,400:001,400,13,2.220446049250313e-16,2.0,3.0,3.5,8.0
2064,400:001,400,14,1.0000000000000002,3.0,3.0,4.0,8.0
2065,400:001,400,15,1.0000000000000002,3.0,3.0,4.0,8.0
2066,400:001,400,16,1.0000000000000002,3.0,3.0,4.0,8.0
2067,400:001,400,17,1.0000000000000002,3.0,4.0,4.0,8.0
2068,400:001,400,18,1.0000000000000002,3.0,4.0,4.0,8.0
2069,400:001,400,19,2.0,3.0,4.0,5.0,8.0
2070,400:001,400,20,2.0,3.0,4.0,5.0,8.0
2071,400:001,400,21,1.0000000000000002,3.0,4.0,5.0,8.0
2072,400:001,400,22,3.0,4.0,4.0,5.0,8.0
2073,400:001,400,23,2.0,4.0,4.0,5.0,8.0
2074,400:001,400,24,1.0000000000000002,4.0,4.0,5.5,8.0
2075,400:001,400,25,2.0,4.0,5.0,7.0,8.0
2076,400:001,400,26,2.0,4.0,5.0,8.0,9.0
2077,400:001,400,27,3.0,4.5,5.5,7.5,9.0
2078,400:001,400,28,2.0,5.0,7.0,8.0,8.0
2079,400:001,400,29,2.0,5.0,7.0,8.0,9.0
2080,400:001,400,30,3.0,6.0,7.0,8.0,9.0
2081,400:001,400,31,4.0,6.0,7.0,8.0,9.0
2082,400:001,400,32,3.0,6.0,7.0,8.0,9.0
2083,400:001,400,33,3.0,6.0,7.0,8.0,9.0
2084,400:001,400,34,3.0,6.0,7.0,8.0,9.0
2085,400:001,400,35,3.0,7.0,8.0,8.0,9.0
2086,400:001,400,36,2.0,7.0,8.0,8.0,9.0
2087,400:001,400,37,2.0,7.0,8.0,8.0,9.0
2088,400:001,400,38,3.0,7.0,8.0,8.0,9.0
2089,400:001,400,39,4.0,7.0,8.0,8.0,9.0
2090,400:001,400,40,3.0,7.0,8.0,8.0,9.0
2091,400:001,400,41,3.0,7.0,8.0,8.0,9.0
2092,400:001,400,42,3.0,7.0,8.0,8.0,9.0
2093,400:001,400,43,4.0,7.0,8.0,8.0,9.0
2094,400:001,400,44,3.0,7.0,8.0,8.0,9.0
2095,400:001,400,45,5.0,7.0,8.0,8.0,9.0
2096,400:001,400,46,5.0,7.0,8.0,8.0,9.0
2097,400:001,400,47,4.0,7.0,8.0,8.0,9.0
2098,400:001,400,48,3.0,7.0,8.0,8.0,9.0
2099,400:001,400,49,4.0,7.0,8.0,8.0,9.0
2100,400:002,400,0,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.0
2101,400:002,400,1,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,3.0
2102,400:002,400,2,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,3.0
2103,400:002,400,3,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,2.0,4.0
2104,400:002,400,4,2.220446049250313e-16,1.0000000000000002,2.0,3.0,5.0
2105,400:002,400,5,2.220446049250313e-16,2.0,2.0,3.0,5.0
2106,400:002,400,6,1.0000000000000002,2.0,3.0,3.0,5.0
2107,400:002,400,7,2.220446049250313e-16,2.0,3.0,4.0,7.0
2108,400:002,400,8,1.0000000000000002,3.0,3.0,4.0,7.0
2109,400:002,400,9,1.0000000000000002,3.0,4.0,4.0,7.0
2110,400:002,400,10,1.0000000000000002,3.0,4.0,5.0,7.0
2111,400:002,400,11,1.0000000000000002,3.0,4.0,5.0,7.0
2112,400:002,400,12,2.220446049250313e-16,4.0,5.0,5.0,7.0
2113,400:002,400,13,2.0,4.0,5.0,5.0,7.0
2114,400:002,400,14,2.0,4.0,5.0,5.0,7.0
2115,400:002,400,15,2.0,4.0,5.0,5.0,7.0
2116,400:002,400,16,2.0,4.5,5.0,5.0,7.0
2117,400:002,400,17,2.0,5.0,5.0,5.5,7.0
2118,400:002,400,18,2.0,5.0,5.0,6.0,7.0
2119,400:002,400,19,1.0000000000000002,5.0,5.0,7.0,7.0
2120,400:002,400,20,3.0,5.0,5.5,7.0,7.0
2121,400:002,400,21,3.0,5.0,6.0,7.0,8.0
2122,400:002,400,22,3.0,5.0,7.0,7.0,8.0
2123,400:002,400,23,3.0,5.0,7.0,7.0,8.0
2124,400:002,400,24,4.0,7.0,7.0,7.0,8.0
2125,400:002,400,25,3.0,5.0,7.0,7.0,8.0
2126,400:002,400,26,3.0,7.0,7.0,7.0,8.0
2127,400:002,400,27,2.0,7.0,7.0,7.0,8.0
2128,400:002,400,28,4.0,7.0,7.0,7.0,8.0
2129,400:002,400,29,4.0,7.0,7.0,7.0,8.0
2130,400:002,400,30,4.0,7.0,7.0,7.0,8.0
2131,400:002,400,31,3.0,7.0,7.0,7.0,8.0
2132,400:002,400,32,3.0,7.0,7.0,7.0,8.0
2133,400:002,400,33,3.0,7.0,7.0,7.0,8.0
2134,400:002,400,34,4.0,7.0,7.0,7.0,8.0
2135,400:002,400,35,3.0,7.0,7.0,7.0,8.0
2136,400:002,400,36,4.0,7.0,7.0,7.0,8.0
2137,400:002,400,37,4.0,7.0,7.0,7.0,8.0
2138,400:002,400,38,3.0,7.0,7.0,7.0,8.0
2139,400:002,400,39,4.0,7.0,7.0,7.0,8.0
2140,400:002,400,40,4.0,7.0,7.0,7.0,8.0
2141,400:002,400,41,4.0,7.0,7.0,8.0,8.0
2142,400:002,400,42,4.0,6.0,7.0,8.0,8.0
2143,400:002,400,43,2.0,6.0,7.0,8.0,8.0
2144,400:002,400,44,2.0,7.0,7.0,8.0,8.0
2145,400:002,400,45,3.0,7.0,7.0,8.0,8.0
2146,400:002,400,46,3.0,7.0,7.0,8.0,8.0
2147,400:002,400,47,3.0,7.0,7.0,8.0,8.0
2148,400:002,400,48,4.0,7.0,7.0,8.0,8.0
2149,400:002,400,49,4.0,7.0,7.0,8.0,8.0
2150,400:003,400,0,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,3.0
2151,400:003,400,1,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,3.0
2152,400:003,400,2,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,2.0,6.0
2153,400:003,400,3,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,2.0,6.0
2154,400:003,400,4,2.220446049250313e-16,1.0000000000000002,2.0,4.0,6.0
2155,400:003,400,5,2.220446049250313e-16,2.0,4.0,5.0,6.0
2156,400:003,400,6,1.0000000000000002,3.0,4.0,6.0,6.0
2157,400:003,400,7,1.0000000000000002,4.0,5.0,6.0,7.0
2158,400:003,400,8,2.0,4.0,6.0,6.0,6.0
2159,400:003,400,9,2.0,4.0,6.0,6.0,6.0
2160,400:003,400,10,1.0000000000000002,4.0,6.0,6.0,6.0
2161,400:003,400,11,1.0000000000000002,4.0,6.0,6.0,6.0
2162,400:003,400,12,3.0,5.0,6.0,6.0,6.0
2163,400:003,400,13,2.0,6.0,6.0,6.0,6.0
2164,400:003,400,14,3.0,6.0,6.0,6.0,6.0
2165,400:003,400,15,3.0,6.0,6.0,6.0,7.0
2166,400:003,400,16,3.0,6.0,6.0,6.0,6.0
2167,400:003,400,17,3.0,6.0,6.0,6.0,7.0
2168,400:003,400,18,3.0,6.0,6.0,6.0,7.0
2169,400:003,400,19,3.0,6.0,6.0,6.0,7.0
2170,400:003,400,20,3.0,6.0,6.0,6.0,7.0
2171,400:003,400,21,3.0,6.0,6.0,6.0,7.0
2172,400:003,400,22,1.0000000000000002,6.0,6.0,6.0,7.0
2173,400:003,400,23,2.0,6.0,6.0,6.0,7.0
2174,400:003,400,24,2.0,6.0,6.0,6.0,8.0
2175,400:003,400,25,5.0,6.0,6.0,6.0,8.0
2176,400:003,400,26,3.0,6.0,6.0,6.0,8.0
2177,400:003,400,27,4.0,6.0,6.0,6.0,7.0
2178,400:003,400,28,2.0,6.0,6.0,6.0,7.0
2179,400:003,400,29,2.0,6.0,6.0,6.0,7.0
2180,400:003,400,30,3.0,6.0,6.0,6.0,7.0
2181,400:003,400,31,1.0000000000000002,6.0,6.0,6.0,7.0
2182,400:003,400,32,3.0,6.0,6.0,6.5,7.0
2183,400:003,400,33,3.0,6.0,6.0,6.5,8.0
2184,400:003,400,34,2.0,6.0,6.0,7.0,8.0
2185,400:003,400,35,1.0000000000000002,6.0,6.0,7.0,8.0
2186,400:003,400,36,2.0,6.0,6.0,7.0,8.0
2187,400:003,400,37,2.0,6.0,6.0,7.0,8.0
2188,400:003,400,38,4.0,6.0,6.0,6.5,8.0
2189,400:003,400,39,2.0,6.0,6.0,7.0,8.0
2190,400:003,400,40,2.0,6.0,6.0,7.0,8.0
2191,400:003,400,41,3.0,6.0,6.0,7.0,7.0
2192,400:003,400,42,2.0,6.0,6.0,7.0,8.0
2193,400:003,400,43,2.0,6.0,6.0,7.0,8.0
2194,400:003,400,44,2.0,6.0,6.0,7.0,8.0
2195,400:003,400,45,3.0,6.0,6.0,7.0,8.0
2196,400:003,400,46,3.0,6.0,7.0,7.0,8.0
2197,400:003,400,47,2.0,6.0,7.0,7.0,9.0
2198,400:003,400,48,2.0,6.0,7.0,8.0,9.0
2199,400:003,400,49,2.0,6.0,7.0,8.0,8.0
2200,400:004,400,0,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.0
2201,400:004,400,1,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,3.0
2202,400:004,400,2,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,3.0
2203,400:004,400,3,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,2.0
2204,400:004,400,4,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,3.0
2205,400:004,400,5,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,3.0
2206,400:004,400,6,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,2.0,3.0
2207,400:004,400,7,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,2.0,3.0
2208,400:004,400,8,2.220446049250313e-16,1.0000000000000002,2.0,2.0,3.0
2209,400:004,400,9,2.220446049250313e-16,1.0000000000000002,1.5,2.0,3.0
2210,400:004,400,10,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,2.0,4.0
2211,400:004,400,11,2.220446049250313e-16,1.0000000000000002,2.0,2.0,3.0
2212,400:004,400,12,2.220446049250313e-16,1.0000000000000002,2.0,2.0,4.0
2213,400:004,400,13,2.220446049250313e-16,1.0000000000000002,2.0,2.0,4.0
2214,400:004,400,14,1.0000000000000002,2.0,2.0,2.0,5.0
2215,400:004,400,15,1.0000000000000002,2.0,2.0,3.0,6.0
2216,400:004,400,16,1.0000000000000002,2.0,2.0,3.0,6.0
2217,400:004,400,17,1.0000000000000002,2.0,2.0,3.0,5.0
2218,400:004,400,18,2.220446049250313e-16,2.0,2.0,3.0,5.0
2219,400:004,400,19,1.0000000000000002,2.0,3.0,3.0,5.0
2220,400:004,400,20,1.0000000000000002,2.0,3.0,3.0,6.0
2221,400:004,400,21,1.0000000000000002,2.0,3.0,3.0,5.0
2222,400:004,400,22,1.0000000000000002,2.0,3.0,3.0,6.0
2223,400:004,400,23,1.0000000000000002,2.0,3.0,4.0,6.0
2224,400:004,400,24,1.0000000000000002,3.0,3.0,4.0,6.0
2225,400:004,400,25,1.0000000000000002,2.5,3.0,4.0,7.0
2226,400:004,400,26,1.0000000000000002,3.0,3.0,4.0,7.0
2227,400:004,400,27,1.0000000000000002,3.0,4.0,4.0,7.0
2228,400:004,400,28,2.0,3.0,4.0,5.0,7.0
2229,400:004,400,29,1.0000000000000002,3.0,4.0,5.0,6.0
2230,400:004,400,30,1.0000000000000002,3.0,4.0,5.0,6.0
2231,400:004,400,31,1.0000000000000002,3.0,4.0,5.0,7.0
2232,400:004,400,32,1.0000000000000002,4.0,4.0,5.0,8.0
2233,400:004,400,33,1.0000000000000002,4.0,4.5,5.0,8.0
2234,400:004,400,34,2.0,4.0,5.0,5.0,8.0
2235,400:004,400,35,2.0,4.0,5.0,6.0,8.0
2236,400:004,400,36,2.0,4.0,5.0,6.0,8.0
2237,400:004,400,37,2.0,4.0,5.0,6.0,8.0
2238,400:004,400,38,2.0,5.0,6.0,7.0,8.0
2239,400:004,400,39,3.0,5.0,6.0,7.0,8.0
2240,400:004,400,40,1.0000000000000002,5.0,7.0,7.0,8.0
2241,400:004,400,41,3.0,5.5,7.0,7.0,8.0
2242,400:004,400,42,3.0,6.0,7.0,8.0,8.0
2243,400:004,400,43,4.0,6.0,7.0,8.0,8.0
2244,400:004,400,44,3.0,6.0,7.0,8.0,8.0
2245,400:004,400,45,4.0,6.0,7.0,8.0,8.0
2246,400:004,400,46,3.0,6.0,7.0,8.0,8.0
2247,400:004,400,47,3.0,6.0,7.0,8.0,9.0
2248,400:004,400,48,3.0,7.0,8.0,8.0,9.0
2249,400:004,400,49,4.0,7.0,8.0,8.0,9.0
2250,400:005,400,0,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.0
2251,400:005,400,1,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,3.0
2252,400:005,400,2,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,3.0
2253,400:005,400,3,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,3.0
2254,400:005,400,4,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,3.0
2255,400:005,400,5,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,3.0
2256,400:005,400,6,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,2.0,3.0
2257,400:005,400,7,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,2.0,3.0
2258,400:005,400,8,2.220446049250313e-16,1.0000000000000002,2.0,3.0,4.0
2259,400:005,400,9,2.220446049250313e-16,2.0,2.0,3.0,4.0
2260,400:005,400,10,2.220446049250313e-16,2.0,3.0,3.0,4.0
2261,400:005,400,11,2.220446049250313e-16,2.0,3.0,3.0,5.0
2262,400:005,400,12,1.0000000000000002,2.0,3.0,3.0,5.0
2263,400:005,400,13,2.220446049250313e-16,2.0,3.0,3.0,5.0
2264,400:005,400,14,1.0000000000000002,3.0,3.0,4.0,5.0
2265,400:005,400,15,2.0,3.0,3.0,4.0,5.0
2266,400:005,400,16,1.0000000000000002,3.0,3.0,4.0,5.0
2267,400:005,400,17,2.220446049250313e-16,3.0,4.0,4.0,5.0
2268,400:005,400,18,2.0,3.0,4.0,4.0,5.0
2269,400:005,400,19,2.220446049250313e-16,3.0,4.0,4.0,5.0
2270,400:005,400,20,1.0000000000000002,3.0,4.0,4.0,5.0
2271,400:005,400,21,1.0000000000000002,3.0,4.0,5.0,5.0
2272,400:005,400,22,3.0,4.0,4.0,5.0,5.0
2273,400:005,400,23,1.0000000000000002,4.0,4.0,5.0,5.0
2274,400:005,400,24,2.220446049250313e-16,4.0,4.0,5.0,6.0
2275,400:005,400,25,1.0000000000000002,4.0,4.0,5.0,7.0
2276,400:005,400,26,2.0,4.0,5.0,5.0,7.0
2277,400:005,400,27,2.0,4.0,5.0,5.0,6.0
2278,400:005,400,28,2.0,4.0,5.0,5.0,7.0
2279,400:005,400,29,1.0000000000000002,4.5,5.0,5.0,7.0
2280,400:005,400,30,2.0,5.0,5.0,5.0,7.0
2281,400:005,400,31,3.0,5.0,5.0,5.0,6.0
2282,400:005,400,32,1.0000000000000002,4.0,5.0,5.0,6.0
2283,400:005,400,33,2.0,4.5,5.0,5.0,7.0
2284,400:005,400,34,2.0,5.0,5.0,5.0,7.0
2285,400:005,400,35,2.0,5.0,5.0,5.0,7.0
2286,400:005,400,36,2.0,5.0,5.0,5.0,7.0
2287,400:005,400,37,2.0,5.0,5.0,5.0,7.0
2288,400:005,400,38,3.0,5.0,5.0,5.0,7.0
2289,400:005,400,39,3.0,5.0,5.0,6.0,7.0
2290,400:005,400,40,2.0,5.0,5.0,6.0,7.0
2291,400:005,400,41,4.0,5.0,5.0,6.0,8.0
2292,400:005,400,42,2.0,5.0,5.0,6.0,8.0
